/Volume1/AI4CODE/CodeNet/data/p02534/Java/s182762952.java
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s529533614.java,0.12808988764044948
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s778062594.java,0.6973684210526316
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s423200212.java,0.05104831358249773
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s547675298.java,0.6962025316455696
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s372909269.java,0.14074074074074072
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s538880637.java,0.64
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s687248560.java,0.2844827586206896
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s137000654.java,0.7241379310344828
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s115946059.java,0.7349397590361446
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s716095280.java,0.6829268292682926
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s799680802.java,0.7349397590361446
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s649262837.java,0.84
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s202356557.java,0.8125
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s866864011.java,0.9420289855072463
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s123500638.java,0.04736024844720499
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s687686045.java,0.3951612903225806
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s462224850.java,0.927536231884058
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s340916772.java,0.7386363636363636
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s820529059.java,0.15228426395939088
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s921958522.java,0.05832449628844116
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s290311112.java,0.7093023255813953
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s911307866.java,0.07840236686390534
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s702807005.java,0.24454148471615722
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s686587380.java,0.7195121951219512
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s649877247.java,0.7469879518072289
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s166126234.java,0.6931818181818181
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s869342295.java,0.6593406593406593
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s947991593.java,0.8333333333333334
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s548544357.java,0.7294117647058824
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s738657130.java,0.6813186813186813
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s768638149.java,0.7228915662650602
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s842168438.java,0.19417475728155342
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s471434925.java,0.9710144927536232
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s219126428.java,0.1476683937823834
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s384017261.java,0.00997420464316423
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s975788205.java,0.9420289855072463
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s293284414.java,0.13080168776371304
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s101698456.java,0.048868778280543035
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s599193049.java,0.7325581395348837
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s376454856.java,0.759493670886076
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s711550267.java,0.7848101265822784
/Volume1/AI4CODE/CodeNet/data/p02534/Java/s970550639.java,0.2544642857142857
